vehicle_number,violations
FKN00GL18615,7
FKN00GL17858,7
FKN00GL75869,7
FKN00GL111783,7
FKN00GL28228,7
FKN00GL105032,7
FKN00GL4872,7
FKN00GL96635,7
FKN00GL57653,7
FKN00GL141825,7
FKN00GL37635,7
FKN00GL35619,7
FKN00GL35379,7
FKN00GL35386,7
FKN00GL35385,7
FKN00GL54392,7
FKN00GL0196,7
FKN00GL51273,7
FKN00GL51272,7
FKN00GL23404,7
FKN00GL2649,7
FKN00GL5084,7
FKN00GL5461,7
FKN00GL17833,7
FKN00GL14898,7
FKN00GL26344,7
FKN00GL17851,7
FKN00GL35330,7
FKN00GL69264,7
FKN00GL3787,7
FKN00GL37909,7
FKN00GL38091,7
FKN00GL106263,7
FKN00GL18715,7
FKN00GL38139,7
FKN00GL11488,7
FKN00GL149520,7
FKN00GL14954,7
FKN00GL219372,7
FKN00GL219371,7
FKN00GL6759,7
FKN00GL101957,7
FKN00GL55922,7
FKN00GL25449,7
FKN00GL3839,7
FKN00GL14232,7
FKN00GL0908,7
FKN00GL5092,7
FKN00GL2689,7
FKN00GL26779,7
FKN00GL6717,7
FKN00GL38213,7
FKN00GL67328,7
FKN00GL105051,7
FKN00GL11765,7
FKN00GL28382,7
FKN00GL35218,7
FKN00GL6942,7
FKN00GL38426,7
FKN00GL54324,7
FKN00GL54368,7
FKN00GL18824,7
FKN00GL18826,7
FKN00GL11467,7
FKN00GL3866,7
FKN00GL3458,7
FKN00GL115853,7
FKN00GL17652,7
FKN00GL28446,7
FKN00GL28479,7
FKN00GL48313,7
FKN00GL38797,7
FKN00GL26985,7
FKN00GL77865,7
FKN00GL2680,7
FKN00GL50768,7
FKN00GL24758,7
FKN00GL176350,7
FKN00GL106141,7
FKN00GL3892,7
FKN00GL8670,7
FKN00GL39068,7
FKN00GL96728,7
FKN00GL57656,7
FKN00GL0738,7
FKN00GL52007,7
FKN00GL28429,7
FKN00GL5760,7
FKN00GL114496,7
FKN00GL8665,7
FKN00GL82791,7
FKN00GL66447,7
FKN00GL39208,7
FKN00GL50558,7
FKN00GL14257,7
FKN00GL96031,7
FKN00GL39286,7
FKN00GL39265,7
FKN00GL12494,7
FKN00GL3404,7
FKN00GL96794,7
FKN00GL147766,7
FKN00GL13954,7
FKN00GL57422,7
FKN00GL60103,7
FKN00GL139969,7
FKN00GL0967,7
FKN00GL50520,7
FKN00GL3403,7
FKN00GL3411,7
FKN00GL66345,7
FKN00GL56106,7
FKN00GL55982,7
FKN00GL66244,7
FKN00GL19081,7
FKN00GL0971,7
FKN00GL50569,7
FKN00GL9351,7
FKN00GL21714,7
FKN00GL21642,7
FKN00GL21743,7
FKN00GL49010,7
FKN00GL50528,7
FKN00GL77986,7
FKN00GL103932,7
FKN00GL19159,7
FKN00GL39807,7
FKN00GL40038,7
FKN00GL40027,7
FKN00GL23024,7
FKN00GL19250,7
FKN00GL19251,7
FKN00GL87417,7
FKN00GL40092,7
FKN00GL3999,7
FKN00GL2807,7
FKN00GL22327,7
FKN00GL28476,7
FKN00GL65860,7
FKN00GL125283,7
FKN00GL33436,7
FKN00GL3330,7
FKN00GL70518,7
FKN00GL98887,7
FKN00GL0308,7
FKN00GL7048,7
FKN00GL122417,7
FKN00GL8757,7
FKN00GL33208,7
FKN00GL6033,7
FKN00GL47816,7
FKN00GL47809,7
FKN00GL57381,7
FKN00GL28048,7
FKN00GL19373,7
FKN00GL82045,7
FKN00GL11019,7
FKN00GL54000,7
FKN00GL17059,7
FKN00GL40390,7
FKN00GL65576,7
FKN00GL65575,7
FKN00GL65574,7
FKN00GL58227,7
FKN00GL77413,7
FKN00GL5708,7
FKN00GL15099,7
FKN00GL103579,7
FKN00GL28488,7
FKN00GL143212,7
FKN00GL78096,7
FKN00GL27333,7
FKN00GL27361,7
FKN00GL104844,7
FKN00GL1946,7
FKN00GL4059,7
FKN00GL40458,7
FKN00GL70556,7
FKN00GL40502,7
FKN00GL32880,7
FKN00GL3288,7
FKN00GL120195,7
FKN00GL112073,7
FKN00GL9311,7
FKN00GL23793,7
FKN00GL7739,7
FKN00GL40599,7
FKN00GL16993,7
FKN00GL11797,7
FKN00GL14373,7
FKN00GL108925,7
FKN00GL50437,7
FKN00GL40637,7
FKN00GL76627,7
FKN00GL2451,7
FKN00GL2456,7
FKN00GL169809,7
FKN00GL40765,7
FKN00GL73350,7
FKN00GL21590,7
FKN00GL21614,7
FKN00GL4747,7
FKN00GL3281,7
FKN00GL19603,7
FKN00GL56397,7
FKN00GL2448,7
FKN00GL40960,7
FKN00GL41061,7
FKN00GL57384,7
FKN00GL78267,7
FKN00GL9556,7
FKN00GL14415,7
FKN00GL4122,7
FKN00GL47321,7
FKN00GL6048,7
FKN00GL47579,7
FKN00GL6471,7
FKN00GL8162,7
FKN00GL102977,7
FKN00GL4132,7
FKN00GL11643,7
FKN00GL56375,7
FKN00GL0347,7
FKN00GL130823,7
FKN00GL64502,7
FKN00GL41775,7
FKN00GL16639,7
FKN00GL5015,7
FKN00GL5914,7
FKN00GL128864,7
FKN00GL49615,7
FKN00GL108753,7
FKN00GL144353,7
FKN00GL41641,7
FKN00GL3257,7
FKN00GL103002,7
FKN00GL16597,7
FKN00GL6444,7
FKN00GL0374,7
FKN00GL3232,7
FKN00GL41891,7
FKN00GL41889,7
FKN00GL41921,7
FKN00GL42051,7
FKN00GL21588,7
FKN00GL28725,7
FKN00GL13025,7
FKN00GL52223,7
FKN00GL2372,7
FKN00GL2371,7
FKN00GL88929,7
FKN00GL16472,7
FKN00GL88928,7
FKN00GL88927,7
FKN00GL27483,7
FKN00GL119547,7
FKN00GL81260,7
FKN00GL103053,7
FKN00GL103052,7
FKN00GL64058,7
FKN00GL64056,7
FKN00GL16507,7
FKN00GL10837,7
FKN00GL47359,7
FKN00GL47140,7
FKN00GL47176,7
FKN00GL11357,7
FKN00GL32307,7
FKN00GL0361,7
FKN00GL89218,7
FKN00GL63906,7
FKN00GL12163,7
FKN00GL81099,7
FKN00GL3210,7
FKN00GL25909,7
FKN00GL76783,7
FKN00GL47057,7
FKN00GL137854,7
FKN00GL5698,7
FKN00GL9519,7
FKN00GL9541,7
FKN00GL3214,7
FKN00GL42827,7
FKN00GL121395,7
FKN00GL42987,7
FKN00GL43008,7
FKN00GL31737,7
FKN00GL3171,7
FKN00GL7145,7
FKN00GL7148,7
FKN00GL8979,7
FKN00GL63600,7
FKN00GL63471,7
FKN00GL0406,7
FKN00GL25924,7
FKN00GL25936,7
FKN00GL21449,7
FKN00GL152658,7
FKN00GL2890,7
FKN00GL79410,7
FKN00GL79421,7
FKN00GL24269,7
FKN00GL12132,7
FKN00GL31598,7
FKN00GL63405,7
FKN00GL31471,7
FKN00GL43671,7
FKN00GL113201,7
FKN00GL80779,7
FKN00GL2788,7
FKN00GL14633,7
FKN00GL14679,7
FKN00GL2794,7
FKN00GL73115,7
FKN00GL129217,7
FKN00GL95071,7
FKN00GL27498,7
FKN00GL7162,7
FKN00GL53456,7
FKN00GL31094,7
FKN00GL121164,7
FKN00GL126959,7
FKN00GL25956,7
FKN00GL126913,7
FKN00GL3119,7
FKN00GL30984,7
FKN00GL60967,7
FKN00GL60960,7
FKN00GL60973,7
FKN00GL60972,7
FKN00GL60970,7
FKN00GL15275,7
FKN00GL20610,7
FKN00GL6283,7
FKN00GL97091,7
FKN00GL113025,7
FKN00GL62731,7
FKN00GL62752,7
FKN00GL30952,7
FKN00GL121012,7
FKN00GL44246,7
FKN00GL30787,7
FKN00GL46790,7
FKN00GL46585,7
FKN00GL6109,7
FKN00GL29097,7
FKN00GL29014,7
FKN00GL9808,7
FKN00GL24138,7
FKN00GL14007,7
FKN00GL51664,7
FKN00GL57366,7
FKN00GL10920,7
FKN00GL20708,7
FKN00GL44415,7
FKN00GL77122,7
FKN00GL23935,7
FKN00GL62621,7
FKN00GL80198,7
FKN00GL2396,7
FKN00GL76969,7
FKN00GL24028,7
FKN00GL112947,7
FKN00GL30723,7
FKN00GL112863,7
FKN00GL4985,7
FKN00GL146021,7
FKN00GL11969,7
FKN00GL105411,7
FKN00GL80129,7
FKN00GL4504,7
FKN00GL112781,7
FKN00GL112779,7
FKN00GL112755,7
FKN00GL24021,7
FKN00GL12788,7
FKN00GL15318,7
FKN00GL15335,7
FKN00GL7717,7
FKN00GL23898,7
FKN00GL2402,7
FKN00GL56724,7
FKN00GL44905,7
FKN00GL112816,7
FKN00GL4533,7
FKN00GL12752,7
FKN00GL11709,7
FKN00GL7244,7
FKN00GL4560,7
FKN00GL49692,7
FKN00GL27789,7
FKN00GL1537,7
FKN00GL2947,7
FKN00GL29292,7
FKN00GL4982,7
FKN00GL4569,7
FKN00GL112671,7
FKN00GL20845,7
FKN00GL30431,7
FKN00GL20852,7
FKN00GL2401,7
FKN00GL24004,7
FKN00GL45825,7
FKN00GL15509,7
FKN00GL30061,7
FKN00GL0662,7
FKN00GL29374,7
FKN00GL0651,7
FKN00GL94708,7
FKN00GL9475,7
FKN00GL4576,7
FKN00GL91814,7
FKN00GL61542,7
FKN00GL61477,7
FKN00GL26153,7
FKN00GL20979,7
FKN00GL2111,7
FKN00GL1543,7
FKN00GL46332,7
FKN00GL46105,7
FKN00GL61362,7
FKN00GL91873,7
FKN00GL2117,7
FKN00GL3644,7
FKN00GL36591,7
FKN00GL18289,7
FKN00GL55437,7
FKN00GL2508,7
FKN00GL25107,7
FKN00GL0052,6
FKN00GL0095,6
FKN00GL0051,6
FKN00GL3628,6
FKN00GL94217,6
FKN00GL36370,6
FKN00GL22454,6
FKN00GL119748,6
FKN00GL131318,6
FKN00GL55578,6
FKN00GL18413,6
FKN00GL18410,6
FKN00GL123576,6
FKN00GL4629,6
FKN00GL15425,6
FKN00GL12068,6
FKN00GL1314,6
FKN00GL13140,6
FKN00GL25146,6
FKN00GL18328,6
FKN00GL5531,6
FKN00GL36506,6
FKN00GL123581,6
FKN00GL9663,6
FKN00GL4592,6
FKN00GL110531,6
FKN00GL11837,6
FKN00GL26097,6
FKN00GL154128,6
FKN00GL36693,6
FKN00GL11863,6
FKN00GL52054,6
FKN00GL26314,6
FKN00GL26305,6
FKN00GL23687,6
FKN00GL77557,6
FKN00GL26691,6
FKN00GL36752,6
FKN00GL68329,6
FKN00GL115183,6
FKN00GL15468,6
FKN00GL154665,6
FKN00GL91637,6
FKN00GL72654,6
FKN00GL21059,6
FKN00GL72646,6
FKN00GL20919,6
FKN00GL111633,6
FKN00GL181083,6
FKN00GL84196,6
FKN00GL68740,6
FKN00GL36186,6
FKN00GL18169,6
FKN00GL10215,6
FKN00GL18075,6
FKN00GL117331,6
FKN00GL46272,6
FKN00GL5702,6
FKN00GL46082,6
FKN00GL91579,6
FKN00GL18162,6
FKN00GL25001,6
FKN00GL2538,6
FKN00GL25359,6
FKN00GL37104,6
FKN00GL102158,6
FKN00GL115128,6
FKN00GL106396,6
FKN00GL36029,6
FKN00GL108701,6
FKN00GL94304,6
FKN00GL49710,6
FKN00GL11920,6
FKN00GL45735,6
FKN00GL20905,6
FKN00GL1126,6
FKN00GL15503,6
FKN00GL9152,6
FKN00GL9473,6
FKN00GL146563,6
FKN00GL104765,6
FKN00GL18463,6
FKN00GL68107,6
FKN00GL37204,6
FKN00GL68108,6
FKN00GL180510,6
FKN00GL56889,6
FKN00GL110582,6
FKN00GL6161,6
FKN00GL104057,6
FKN00GL109197,6
FKN00GL5777,6
FKN00GL57673,6
FKN00GL77736,6
FKN00GL111662,6
FKN00GL5975,6
FKN00GL5971,6
FKN00GL5970,6
FKN00GL59682,6
FKN00GL48498,6
FKN00GL124116,6
FKN00GL102098,6
FKN00GL1327,6
FKN00GL132616,6
FKN00GL83997,6
FKN00GL35755,6
FKN00GL4518,6
FKN00GL2255,6
FKN00GL2782,6
FKN00GL7255,6
FKN00GL26108,6
FKN00GL26134,6
FKN00GL73847,6
FKN00GL48687,6
FKN00GL5950,6
FKN00GL37382,6
FKN00GL68065,6
FKN00GL85379,6
FKN00GL37487,6
FKN00GL102076,6
FKN00GL37425,6
FKN00GL49696,6
FKN00GL7248,6
FKN00GL11717,6
FKN00GL55635,6
FKN00GL0164,6
FKN00GL13281,6
FKN00GL12333,6
FKN00GL3757,6
FKN00GL179144,6
FKN00GL102035,6
FKN00GL17902,6
FKN00GL83928,6
FKN00GL52130,6
FKN00GL4490,6
FKN00GL5294,6
FKN00GL4653,6
FKN00GL4652,6
FKN00GL4648,6
FKN00GL15376,6
FKN00GL153350,6
FKN00GL15336,6
FKN00GL141658,6
FKN00GL9630,6
FKN00GL5470,6
FKN00GL132500,6
FKN00GL102003,6
FKN00GL17867,6
FKN00GL178974,6
FKN00GL141107,6
FKN00GL78854,6
FKN00GL22001,6
FKN00GL11998,6
FKN00GL11934,6
FKN00GL10541,6
FKN00GL15575,6
FKN00GL55891,6
FKN00GL101991,6
FKN00GL35366,6
FKN00GL23745,6
FKN00GL13890,6
FKN00GL93884,6
FKN00GL148863,6
FKN00GL1286,6
FKN00GL59785,6
FKN00GL54621,6
FKN00GL50840,6
FKN00GL18699,6
FKN00GL1291,6
FKN00GL24017,6
FKN00GL2390,6
FKN00GL23750,6
FKN00GL2128,6
FKN00GL4645,6
FKN00GL9209,6
FKN00GL69267,6
FKN00GL69266,6
FKN00GL3540,6
FKN00GL26296,6
FKN00GL21812,6
FKN00GL14947,6
FKN00GL48411,6
FKN00GL4840,6
FKN00GL44600,6
FKN00GL4473,6
FKN00GL44793,6
FKN00GL20807,6
FKN00GL20794,6
FKN00GL105422,6
FKN00GL69382,6
FKN00GL35349,6
FKN00GL10249,6
FKN00GL24876,6
FKN00GL24862,6
FKN00GL25369,6
FKN00GL25447,6
FKN00GL55902,6
FKN00GL21948,6
FKN00GL50987,6
FKN00GL5088,6
FKN00GL0916,6
FKN00GL177593,6
FKN00GL24087,6
FKN00GL24088,6
FKN00GL24029,6
FKN00GL2403,6
FKN00GL23975,6
FKN00GL56756,6
FKN00GL129046,6
FKN00GL44715,6
FKN00GL90903,6
FKN00GL15663,6
FKN00GL67501,6
FKN00GL38291,6
FKN00GL38276,6
FKN00GL38232,6
FKN00GL2841,6
FKN00GL73671,6
FKN00GL112991,6
FKN00GL103517,6
FKN00GL20773,6
FKN00GL20761,6
FKN00GL30740,6
FKN00GL30750,6
FKN00GL48330,6
FKN00GL6941,6
FKN00GL6939,6
FKN00GL35105,6
FKN00GL18774,6
FKN00GL18773,6
FKN00GL38511,6
FKN00GL66941,6
FKN00GL38572,6
FKN00GL83146,6
FKN00GL30844,6
FKN00GL90872,6
FKN00GL20759,6
FKN00GL8021,6
FKN00GL3496,6
FKN00GL13318,6
FKN00GL54249,6
FKN00GL66934,6
FKN00GL3876,6
FKN00GL102592,6
FKN00GL102594,6
FKN00GL3454,6
FKN00GL102571,6
FKN00GL105055,6
FKN00GL51878,6
FKN00GL69722,6
FKN00GL34394,6
FKN00GL14238,6
FKN00GL86217,6
FKN00GL1499,6
FKN00GL14984,6
FKN00GL18967,6
FKN00GL34478,6
FKN00GL12465,6
FKN00GL50844,6
FKN00GL17571,6
FKN00GL34255,6
FKN00GL3433,6
FKN00GL82927,6
FKN00GL5299,6
FKN00GL5674,6
FKN00GL30827,6
FKN00GL30832,6
FKN00GL44285,6
FKN00GL39041,6
FKN00GL114539,6
FKN00GL18971,6
FKN00GL0628,6
FKN00GL97328,6
FKN00GL52013,6
FKN00GL5720,6
FKN00GL9675,6
FKN00GL140654,6
FKN00GL142139,6
FKN00GL101820,6
FKN00GL6653,6
FKN00GL1422,6
FKN00GL4689,6
FKN00GL20697,6
FKN00GL4994,6
FKN00GL110390,6
FKN00GL2419,6
FKN00GL7686,6
FKN00GL76835,6
FKN00GL111130,6
FKN00GL50539,6
FKN00GL8662,6
FKN00GL8658,6
FKN00GL124859,6
FKN00GL6646,6
FKN00GL122780,6
FKN00GL34214,6
FKN00GL101785,6
FKN00GL66576,6
FKN00GL39108,6
FKN00GL25462,6
FKN00GL75669,6
FKN00GL104490,6
FKN00GL2471,6
FKN00GL4427,6
FKN00GL90380,6
FKN00GL90281,6
FKN00GL22667,6
FKN00GL2902,6
FKN00GL21359,6
FKN00GL21357,6
FKN00GL46586,6
FKN00GL6114,6
FKN00GL105489,6
FKN00GL31069,6
FKN00GL20654,6
FKN00GL17431,6
FKN00GL19073,6
FKN00GL39263,6
FKN00GL5428,6
FKN00GL76386,6
FKN00GL21789,6
FKN00GL21785,6
FKN00GL51873,6
FKN00GL13936,6
FKN00GL49425,6
FKN00GL39610,6
FKN00GL102688,6
FKN00GL60966,6
FKN00GL62948,6
FKN00GL71913,6
FKN00GL160313,6
FKN00GL90246,6
FKN00GL74179,6
FKN00GL27682,6
FKN00GL145156,6
FKN00GL49961,6
FKN00GL23452,6
FKN00GL11925,6
FKN00GL2650,6
FKN00GL5718,6
FKN00GL21788,6
FKN00GL54216,6
FKN00GL0274,6
FKN00GL133921,6
FKN00GL136013,6
FKN00GL56706,6
FKN00GL53307,6
FKN00GL20547,6
FKN00GL9231,6
FKN00GL33806,6
FKN00GL48128,6
FKN00GL111139,6
FKN00GL5055,6
FKN00GL107059,6
FKN00GL66304,6
FKN00GL87028,6
FKN00GL103915,6
FKN00GL78062,6
FKN00GL9586,6
FKN00GL21786,6
FKN00GL5405,6
FKN00GL19200,6
FKN00GL122645,6
FKN00GL31242,6
FKN00GL16023,6
FKN00GL76790,6
FKN00GL66119,6
FKN00GL19157,6
FKN00GL19158,6
FKN00GL87213,6
FKN00GL17312,6
FKN00GL66159,6
FKN00GL39744,6
FKN00GL75606,6
FKN00GL118505,6
FKN00GL25636,6
FKN00GL25602,6
FKN00GL2338,6
FKN00GL140399,6
FKN00GL140372,6
FKN00GL1427,6
FKN00GL40046,6
FKN00GL0407,6
FKN00GL20517,6
FKN00GL31248,6
FKN00GL63084,6
FKN00GL43911,6
FKN00GL63085,6
FKN00GL40017,6
FKN00GL33445,6
FKN00GL82261,6
FKN00GL19224,6
FKN00GL33471,6
FKN00GL22723,6
FKN00GL104909,6
FKN00GL58638,6
FKN00GL31338,6
FKN00GL121222,6
FKN00GL31461,6
FKN00GL31433,6
FKN00GL95885,6
FKN00GL26472,6
FKN00GL2642,6
FKN00GL104061,6
FKN00GL47927,6
FKN00GL111956,6
FKN00GL103642,6
FKN00GL28478,6
FKN00GL105104,6
FKN00GL119610,6
FKN00GL31499,6
FKN00GL71591,6
FKN00GL89936,6
FKN00GL0405,6
FKN00GL135730,6
FKN00GL7160,6
FKN00GL71646,6
FKN00GL11794,6
FKN00GL125228,6
FKN00GL40097,6
FKN00GL40240,6
FKN00GL82132,6
FKN00GL3340,6
FKN00GL3326,6
FKN00GL1930,6
FKN00GL6337,6
FKN00GL9459,6
FKN00GL14693,6
FKN00GL114212,6
FKN00GL33161,6
FKN00GL33141,6
FKN00GL122419,6
FKN00GL33264,6
FKN00GL2463,6
FKN00GL40271,6
FKN00GL17177,6
FKN00GL5924,6
FKN00GL47808,6
FKN00GL150642,6
FKN00GL60363,6
FKN00GL126604,6
FKN00GL130712,6
FKN00GL53618,6
FKN00GL161505,6
FKN00GL43674,6
FKN00GL80760,6
FKN00GL8756,6
FKN00GL12540,6
FKN00GL17117,6
FKN00GL130834,6
FKN00GL5403,6
FKN00GL9877,6
FKN00GL122402,6
FKN00GL11624,6
FKN00GL47807,6
FKN00GL2853,6
FKN00GL52363,6
FKN00GL104069,6
FKN00GL60792,6
FKN00GL28954,6
FKN00GL43466,6
FKN00GL20382,6
FKN00GL71520,6
FKN00GL8772,6
FKN00GL17070,6
FKN00GL27288,6
FKN00GL58402,6
FKN00GL114066,6
FKN00GL19508,6
FKN00GL19509,6
FKN00GL40481,6
FKN00GL40460,6
FKN00GL16302,6
FKN00GL4291,6
FKN00GL24275,6
FKN00GL21458,6
FKN00GL15266,6
FKN00GL40451,6
FKN00GL17060,6
FKN00GL33107,6
FKN00GL19494,6
FKN00GL52142,6
FKN00GL1283,6
FKN00GL15084,6
FKN00GL15114,6
FKN00GL47779,6
FKN00GL31840,6
FKN00GL20294,6
FKN00GL105676,6
FKN00GL43258,6
FKN00GL113304,6
FKN00GL20313,6
FKN00GL11671,6
FKN00GL40666,6
FKN00GL81872,6
FKN00GL7058,6
FKN00GL22949,6
FKN00GL104849,6
FKN00GL40748,6
FKN00GL81772,6
FKN00GL32903,6
FKN00GL12555,6
FKN00GL75367,6
FKN00GL13466,6
FKN00GL11020,6
FKN00GL42553,6
FKN00GL89730,6
FKN00GL105659,6
FKN00GL12650,6
FKN00GL31844,6
FKN00GL4081,6
FKN00GL4065,6
FKN00GL58319,6
FKN00GL15155,6
FKN00GL47376,6
FKN00GL15168,6
FKN00GL60539,6
FKN00GL169585,6
FKN00GL6509,6
FKN00GL40736,6
FKN00GL32800,6
FKN00GL2893,6
FKN00GL152428,6
FKN00GL60885,6
FKN00GL42873,6
FKN00GL31951,6
FKN00GL7138,6
FKN00GL169580,6
FKN00GL21616,6
FKN00GL2574,6
FKN00GL53693,6
FKN00GL8167,6
FKN00GL4089,6
FKN00GL8163,6
FKN00GL10293,6
FKN00GL8161,6
FKN00GL40924,6
FKN00GL118931,6
FKN00GL135604,6
FKN00GL111268,6
FKN00GL25643,6
FKN00GL3271,6
FKN00GL27380,6
FKN00GL1196,6
FKN00GL10387,6
FKN00GL78245,6
FKN00GL10005,6
FKN00GL32677,6
FKN00GL41067,6
FKN00GL47566,6
FKN00GL47324,6
FKN00GL47247,6
FKN00GL112157,6
FKN00GL6051,6
FKN00GL32057,6
FKN00GL12164,6
FKN00GL42597,6
FKN00GL16433,6
FKN00GL16432,6
FKN00GL47103,6
FKN00GL52440,6
FKN00GL119126,6
FKN00GL4125,6
FKN00GL41245,6
FKN00GL4130,6
FKN00GL6479,6
FKN00GL6462,6
FKN00GL121900,6
FKN00GL16768,6
FKN00GL88548,6
FKN00GL64862,6
FKN00GL16461,6
FKN00GL11349,6
FKN00GL3218,6
FKN00GL42799,6
FKN00GL20181,6
FKN00GL70797,6
FKN00GL70770,6
FKN00GL41147,6
FKN00GL56384,6
FKN00GL56348,6
FKN00GL22344,6
FKN00GL147127,6
FKN00GL49618,6
FKN00GL147626,6
FKN00GL111459,6
FKN00GL116560,6
FKN00GL12627,6
FKN00GL117528,6
FKN00GL64008,6
FKN00GL20060,6
FKN00GL121558,6
FKN00GL81147,6
FKN00GL50280,6
FKN00GL16635,6
FKN00GL16632,6
FKN00GL116445,6
FKN00GL5176,6
FKN00GL7935,6
FKN00GL42301,6
FKN00GL0334,6
FKN00GL0391,6
FKN00GL2010,6
FKN00GL111255,6
FKN00GL28013,6
FKN00GL24422,6
FKN00GL88906,6
FKN00GL7089,6
FKN00GL116478,6
FKN00GL16613,6
FKN00GL113698,6
FKN00GL42012,6
FKN00GL19999,6
FKN00GL70982,6
FKN00GL32378,6
FKN00GL58575,6
FKN00GL143965,6
FKN00GL60669,6
FKN00GL9282,6
FKN00GL92784,6
FKN00GL4722,6
FKN00GL41828,6
FKN00GL76662,6
FKN00GL2871,6
FKN00GL10359,6
FKN00GL42049,6
FKN00GL119562,6
FKN00GL27490,6
FKN00GL8897,6
FKN00GL12621,6
FKN00GL64107,6
FKN00GL41965,6
FKN00GL113632,6
FKN00GL41947,6
FKN00GL14742,6
FKN00GL4224,6
FKN00GL89029,6
FKN00GL126249,6
FKN00GL32392,6
FKN00GL148447,6
FKN00GL10646,6
FKN00GL118646,6
FKN00GL25162,6
FKN00GL68628,6
FKN00GL10227,6
FKN00GL182871,6
FKN00GL36462,6
FKN00GL0050,6
FKN00GL7764,6
FKN00GL9979,6
FKN00GL55192,6
FKN00GL75990,6
FKN00GL9988,6
FKN00GL25148,5
FKN00GL8442,5
FKN00GL46108,5
FKN00GL4620,5
FKN00GL9181,5
FKN00GL29574,5
FKN00GL25269,5
FKN00GL0048,5
FKN00GL104734,5
FKN00GL77678,5
FKN00GL36502,5
FKN00GL68553,5
FKN00GL36619,5
FKN00GL36589,5
FKN00GL18363,5
FKN00GL96575,5
FKN00GL14119,5
FKN00GL16557,5
FKN00GL41917,5
FKN00GL64235,5
FKN00GL22850,5
FKN00GL22765,5
FKN00GL165330,5
FKN00GL42160,5
FKN00GL41933,5
FKN00GL165545,5
FKN00GL42084,5
FKN00GL42252,5
FKN00GL3228,5
FKN00GL103051,5
FKN00GL81259,5
FKN00GL32394,5
FKN00GL28075,5
FKN00GL47036,5
FKN00GL165926,5
FKN00GL165874,5
FKN00GL76669,5
FKN00GL104241,5
FKN00GL24441,5
FKN00GL23749,5
FKN00GL52237,5
FKN00GL52178,5
FKN00GL138030,5
FKN00GL21553,5
FKN00GL73321,5
FKN00GL117526,5
FKN00GL42088,5
FKN00GL64285,5
FKN00GL16558,5
FKN00GL41765,5
FKN00GL4173,5
FKN00GL64242,5
FKN00GL7106,5
FKN00GL105792,5
FKN00GL3248,5
FKN00GL116513,5
FKN00GL88817,5
FKN00GL95331,5
FKN00GL129268,5
FKN00GL1440,5
FKN00GL78219,5
FKN00GL28832,5
FKN00GL92651,5
FKN00GL15215,5
FKN00GL152115,5
FKN00GL32150,5
FKN00GL32157,5
FKN00GL200842,5
FKN00GL5753,5
FKN00GL57446,5
FKN00GL110823,5
FKN00GL23819,5
FKN00GL26233,5
FKN00GL2440,5
FKN00GL104581,5
FKN00GL9845,5
FKN00GL130702,5
FKN00GL16542,5
FKN00GL16536,5
FKN00GL165712,5
FKN00GL81315,5
FKN00GL3253,5
FKN00GL113699,5
FKN00GL103011,5
FKN00GL19912,5
FKN00GL70837,5
FKN00GL5175,5
FKN00GL51618,5
FKN00GL5757,5
FKN00GL47224,5
FKN00GL16471,5
FKN00GL63988,5
FKN00GL42281,5
FKN00GL42292,5
FKN00GL13541,5
FKN00GL110279,5
FKN00GL3215,5
FKN00GL27930,5
FKN00GL4951,5
FKN00GL49461,5
FKN00GL49635,5
FKN00GL105756,5
FKN00GL4215,5
FKN00GL16485,5
FKN00GL1648,5
FKN00GL42500,5
FKN00GL42461,5
FKN00GL101196,5
FKN00GL103083,5
FKN00GL3221,5
FKN00GL16627,5
FKN00GL8877,5
FKN00GL41698,5
FKN00GL60409,5
FKN00GL47563,5
FKN00GL198888,5
FKN00GL19880,5
FKN00GL198716,5
FKN00GL134963,5
FKN00GL5375,5
FKN00GL135090,5
FKN00GL130737,5
FKN00GL76660,5
FKN00GL32685,5
FKN00GL11644,5
FKN00GL32649,5
FKN00GL102976,5
FKN00GL41328,5
FKN00GL4133,5
FKN00GL41237,5
FKN00GL167077,5
FKN00GL16752,5
FKN00GL71220,5
FKN00GL64024,5
FKN00GL164496,5
FKN00GL3220,5
FKN00GL135552,5
FKN00GL135524,5
FKN00GL5649,5
FKN00GL6384,5
FKN00GL42812,5
FKN00GL42801,5
FKN00GL3205,5
FKN00GL4139,5
FKN00GL60550,5
FKN00GL47545,5
FKN00GL15191,5
FKN00GL47396,5
FKN00GL52450,5
FKN00GL42405,5
FKN00GL16429,5
FKN00GL60886,5
FKN00GL60844,5
FKN00GL47132,5
FKN00GL52428,5
FKN00GL57093,5
FKN00GL97643,5
FKN00GL52536,5
FKN00GL125875,5
FKN00GL125884,5
FKN00GL41259,5
FKN00GL129235,5
FKN00GL14486,5
FKN00GL88411,5
FKN00GL16899,5
FKN00GL113875,5
FKN00GL41129,5
FKN00GL56247,5
FKN00GL7546,5
FKN00GL50337,5
FKN00GL27387,5
FKN00GL78229,5
FKN00GL12997,5
FKN00GL70760,5
FKN00GL16827,5
FKN00GL6493,5
FKN00GL4119,5
FKN00GL4118,5
FKN00GL102937,5
FKN00GL116393,5
FKN00GL40956,5
FKN00GL88425,5
FKN00GL14451,5
FKN00GL104235,5
FKN00GL25748,5
FKN00GL24209,5
FKN00GL13559,5
FKN00GL27526,5
FKN00GL50019,5
